Arrangement Type,Unit Price,Quantity,Total Price,Cost,Labor
Dancefloor Install,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Dancefloor Install,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Dancefloor Install,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Dancefloor Install,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Flower Ground Meadow,$900.00 ,1,$900.00 ,$270.00 ,$90.00 
Bridesmaid Bouquet,$70.00 ,13,$910.00 ,$273.00 ,$182.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Dancefloor Install,$950.00 ,1,$950.00 ,$285.00 ,$95.00 
Bridesmaid Bouquet,$80.00 ,12,$960.00 ,$288.00 ,$192.00 
Small Arrangement,$75.00 ,13,$975.00 ,$292.50 ,$195.00 
Small Arrangement,$75.00 ,13,$975.00 ,$292.50 ,$195.00 
Flower Cloud,$325.00 ,3,$975.00 ,$292.50 ,$97.50 
Flower Cloud,$325.00 ,3,$975.00 ,$292.50 ,$97.50 
Bridesmaid Bouquet,$70.00 ,14,$980.00 ,$294.00 ,$196.00 
Bridesmaid Bouquet,$90.00 ,11,$990.00 ,$297.00 ,$198.00 
Bridesmaid Bouquet,$110.00 ,9,$990.00 ,$297.00 ,$148.50 
Bridesmaid Bouquet,$100.00 ,10,"$1,000.00 ",$300.00 ,$200.00 
Medium Arrangement,$125.00 ,8,"$1,000.00 ",$300.00 ,$150.00 
Medium Arrangement,$125.00 ,8,"$1,000.00 ",$300.00 ,$150.00 
Medium Arrangement,$125.00 ,8,"$1,000.00 ",$300.00 ,$150.00 
Medium Arrangement,$125.00 ,8,"$1,000.00 ",$300.00 ,$150.00 
Medium Arrangement,$125.00 ,8,"$1,000.00 ",$300.00 ,$150.00 
Medium Arrangement,$125.00 ,8,"$1,000.00 ",$300.00 ,$150.00 
Large Arrangement,$200.00 ,5,"$1,000.00 ",$300.00 ,$100.00 
Large Arrangement,$200.00 ,5,"$1,000.00 ",$300.00 ,$100.00 
Large Arrangement,$200.00 ,5,"$1,000.00 ",$300.00 ,$100.00 
Large Arrangement,$200.00 ,5,"$1,000.00 ",$300.00 ,$100.00 
Large Arrangement,$200.00 ,5,"$1,000.00 ",$300.00 ,$100.00 
Large Arrangement,$200.00 ,5,"$1,000.00 ",$300.00 ,$100.00 
Flower Cloud,$250.00 ,4,"$1,000.00 ",$300.00 ,$100.00 
Cascading Flowers,$500.00 ,2,"$1,000.00 ",$300.00 ,$100.00 
Flower Arch,$500.00 ,2,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,$500.00 ,2,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,$500.00 ,2,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,$500.00 ,2,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,$500.00 ,2,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,$500.00 ,2,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Flower Ground Meadow,"$1,000.00 ",1,"$1,000.00 ",$300.00 ,$100.00 
Large Arrangement,$335.00 ,3,"$1,005.00 ",$301.50 ,$100.50 
Large Arrangement,$335.00 ,3,"$1,005.00 ",$301.50 ,$100.50 
Large Arrangement,$335.00 ,3,"$1,005.00 ",$301.50 ,$100.50 
Bridesmaid Bouquet,$80.00 ,13,"$1,040.00 ",$312.00 ,$208.00 
Bridesmaid Bouquet,$70.00 ,15,"$1,050.00 ",$315.00 ,$210.00 
Small Arrangement,$75.00 ,14,"$1,050.00 ",$315.00 ,$210.00 
Small Arrangement,$75.00 ,14,"$1,050.00 ",$315.00 ,$210.00 
Small Arrangement,$75.00 ,14,"$1,050.00 ",$315.00 ,$210.00 
Medium Arrangement,$150.00 ,7,"$1,050.00 ",$315.00 ,$157.50 
Medium Arrangement,$150.00 ,7,"$1,050.00 ",$315.00 ,$157.50 
Medium Arrangement,$150.00 ,7,"$1,050.00 ",$315.00 ,$157.50 
Medium Arrangement,$150.00 ,7,"$1,050.00 ",$315.00 ,$157.50 
Medium Arrangement,$150.00 ,7,"$1,050.00 ",$315.00 ,$157.50 
Medium Arrangement,$150.00 ,7,"$1,050.00 ",$315.00 ,$157.50 
Medium Arrangement,$150.00 ,7,"$1,050.00 ",$315.00 ,$157.50 
Cascading Flowers,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Flower Cloud,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Flower Cloud,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Flower Cloud,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Flower Cloud,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Flower Cloud,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Large Arrangement,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Large Arrangement,$350.00 ,3,"$1,050.00 ",$315.00 ,$105.00 
Bridesmaid Bouquet,$90.00 ,12,"$1,080.00 ",$324.00 ,$216.00 
Bridesmaid Bouquet,$100.00 ,11,"$1,100.00 ",$330.00 ,$220.00 
Bridesmaid Bouquet,$110.00 ,10,"$1,100.00 ",$330.00 ,$220.00 
Cascading Flowers,$550.00 ,2,"$1,100.00 ",$330.00 ,$110.00 
Flower Arch,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Arch,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Arch,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Arch,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Flower Ground Meadow,"$1,100.00 ",1,"$1,100.00 ",$330.00 ,$110.00 
Bridesmaid Bouquet,$80.00 ,14,"$1,120.00 ",$336.00 ,$224.00 
Small Arrangement,$75.00 ,15,"$1,125.00 ",$337.50 ,$225.00 
Medium Arrangement,$125.00 ,9,"$1,125.00 ",$337.50 ,$168.75 
Medium Arrangement,$125.00 ,9,"$1,125.00 ",$337.50 ,$168.75 
Medium Arrangement,$125.00 ,9,"$1,125.00 ",$337.50 ,$168.75 
Flower Cloud,$375.00 ,3,"$1,125.00 ",$337.50 ,$112.50 
Flower Cloud,$375.00 ,3,"$1,125.00 ",$337.50 ,$112.50 
Bridesmaid Bouquet,$90.00 ,13,"$1,170.00 ",$351.00 ,$234.00 
Bridesmaid Bouquet,$80.00 ,15,"$1,200.00 ",$360.00 ,$240.00 
Bridesmaid Bouquet,$100.00 ,12,"$1,200.00 ",$360.00 ,$240.00 
Medium Arrangement,$150.00 ,8,"$1,200.00 ",$360.00 ,$180.00 
Medium Arrangement,$150.00 ,8,"$1,200.00 ",$360.00 ,$180.00 
Medium Arrangement,$150.00 ,8,"$1,200.00 ",$360.00 ,$180.00 
Medium Arrangement,$150.00 ,8,"$1,200.00 ",$360.00 ,$180.00 
Medium Arrangement,$150.00 ,8,"$1,200.00 ",$360.00 ,$180.00 
Large Arrangement,$200.00 ,6,"$1,200.00 ",$360.00 ,$180.00 
Cascading Flowers,$300.00 ,4,"$1,200.00 ",$360.00 ,$120.00 
Cascading Flowers,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Cascading Flowers,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Flower Cloud,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Flower Cloud,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Flower Cloud,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Flower Cloud,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Large Arrangement,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Large Arrangement,$400.00 ,3,"$1,200.00 ",$360.00 ,$120.00 
Cascading Flowers,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,$600.00 ,2,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Flower Ground Meadow,"$1,200.00 ",1,"$1,200.00 ",$360.00 ,$120.00 
Bridesmaid Bouquet,$110.00 ,11,"$1,210.00 ",$363.00 ,$242.00 
Medium Arrangement,$175.00 ,7,"$1,225.00 ",$367.50 ,$183.75 
Medium Arrangement,$125.00 ,10,"$1,250.00 ",$375.00 ,$250.00 
Flower Cloud,$250.00 ,5,"$1,250.00 ",$375.00 ,$125.00 
Bridesmaid Bouquet,$90.00 ,14,"$1,260.00 ",$378.00 ,$252.00 
Bridesmaid Bouquet,$100.00 ,13,"$1,300.00 ",$390.00 ,$260.00 
Flower Cloud,$325.00 ,4,"$1,300.00 ",$390.00 ,$130.00 
Flower Cloud,$325.00 ,4,"$1,300.00 ",$390.00 ,$130.00 
Cascading Flowers,$650.00 ,2,"$1,300.00 ",$390.00 ,$130.00 
Bridesmaid Bouquet,$110.00 ,12,"$1,320.00 ",$396.00 ,$264.00 
Large Arrangement,$335.00 ,4,"$1,340.00 ",$402.00 ,$134.00 
Bridesmaid Bouquet,$90.00 ,15,"$1,350.00 ",$405.00 ,$270.00 
Medium Arrangement,$150.00 ,9,"$1,350.00 ",$405.00 ,$202.50 
Medium Arrangement,$150.00 ,9,"$1,350.00 ",$405.00 ,$202.50 
Medium Arrangement,$150.00 ,9,"$1,350.00 ",$405.00 ,$202.50 
Medium Arrangement,$150.00 ,9,"$1,350.00 ",$405.00 ,$202.50 
Medium Arrangement,$150.00 ,9,"$1,350.00 ",$405.00 ,$202.50 
Medium Arrangement,$150.00 ,9,"$1,350.00 ",$405.00 ,$202.50 
Medium Arrangement,$150.00 ,9,"$1,350.00 ",$405.00 ,$202.50 
Cascading Flowers,$450.00 ,3,"$1,350.00 ",$405.00 ,$135.00 
Cascading Flowers,$450.00 ,3,"$1,350.00 ",$405.00 ,$135.00 
Bridesmaid Bouquet,$100.00 ,14,"$1,400.00 ",$420.00 ,$280.00 
Medium Arrangement,$175.00 ,8,"$1,400.00 ",$420.00 ,$210.00 
Large Arrangement,$200.00 ,7,"$1,400.00 ",$420.00 ,$210.00 
Cascading Flowers,$350.00 ,4,"$1,400.00 ",$420.00 ,$140.00 
Flower Cloud,$350.00 ,4,"$1,400.00 ",$420.00 ,$140.00 
Flower Cloud,$350.00 ,4,"$1,400.00 ",$420.00 ,$140.00 
Large Arrangement,$350.00 ,4,"$1,400.00 ",$420.00 ,$140.00 
Large Arrangement,$350.00 ,4,"$1,400.00 ",$420.00 ,$140.00 
Cascading Flowers,$700.00 ,2,"$1,400.00 ",$420.00 ,$140.00 
